Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[67]     0.0    0.00    0.00       8         std::_Rb_tree_node<std::pair<std::string const, std::string> >*& std::forward<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<std::string const, std::string> >*&>::type&) [67]
-----------------------------------------------
                0.00    0.00       8/8           std::pair<std::string, std::string>::pair<std::string&, std::string&, void>(std::string&, std::string&) [108]
[68]     0.0    0.00    0.00       8         std::string& std::forward<std::string&>(std::remove_reference<std::string&>::type&) [68]
-----------------------------------------------
                0.00    0.00       1/8           void MatrixOperationBatchTester::saveOutputMatrix<double>(Matrix<double>) [161]
                0.00    0.00       7/8           MatrixOperationBatchTester::parseInteger(std::string) [70]
[69]     0.0    0.00    0.00       8         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [69]
-----------------------------------------------
                0.00    0.00       1/7           MatrixOperationBatchTester::parseNMatrices(std::basic_ifstream<char, std::char_traits<char> >&) [160]
                0.00    0.00       6/7           MatrixOperationBatchTester::parseMatrixDimensions(std::basic_ifstream<char, std::char_traits<char> >&) [128]
[70]     0.0    0.00    0.00       7         MatrixOperationBatchTester::parseInteger(std::string) [70]
                0.00    0.00       7/8           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [69]
-----------------------------------------------
                0.00    0.00       7/7           Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
[71]     0.0    0.00    0.00       7         std::fpos<__mbstate_t>::operator long long() const [71]
-----------------------------------------------
                0.00    0.00       2/6           std::_Rb_tree_iterator<std::pair<std::string const, std::string> > std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_<std::pair<std::string, std::string> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, std::string>&&) [113]
                0.00    0.00       4/6           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [118]
[72]     0.0    0.00    0.00       6         std::pair<std::string, std::string>::first_type& std::_Select1st<std::pair<std::string const, std::string> >::operator()<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&) const [72]
-----------------------------------------------
                0.00    0.00       2/6           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [141]
                0.00    0.00       4/6           Options::get(std::string) [78]
[73]     0.0    0.00    0.00       6         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [73]
                0.00    0.00       6/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [38]
-----------------------------------------------
                0.00    0.00       2/6           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::lower_bound(std::string const&) [142]
                0.00    0.00       4/6           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [120]
[74]     0.0    0.00    0.00       6         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::string const&) [74]
                0.00    0.00      10/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, std::string> > const*) [39]
                0.00    0.00      10/18          std::less<std::string>::operator()(std::string const&, std::string const&) const [23]
                0.00    0.00       6/12          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_left(std::_Rb_tree_node_base*) [40]
                0.00    0.00       6/30          std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [19]
                0.00    0.00       4/8           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_right(std::_Rb_tree_node_base*) [62]
-----------------------------------------------
                0.00    0.00       1/5           MatrixOperator<double>::multiply(Matrix<double>, Matrix<double>) [157]
                0.00    0.00       4/5           Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
[75]     0.0    0.00    0.00       5         Matrix<double>::Matrix() [75]
-----------------------------------------------
                0.00    0.00       1/4           MatrixOperator<double>::multiply(Matrix<double>, Matrix<double>) [157]
                0.00    0.00       3/4           Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
[76]     0.0    0.00    0.00       4         Matrix<double>::setDimensions(int, int) [76]
-----------------------------------------------
                0.00    0.00       4/4           Options::Options(int, char**) [130]
[77]     0.0    0.00    0.00       4         Options::parseOption(std::string) [77]
                0.00    0.00       8/8           std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [59]
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::vector() [111]
                0.00    0.00       4/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [35]
-----------------------------------------------
                0.00    0.00       1/4           MatrixOperator<double>::MatrixOperator(int, char**) [158]
                0.00    0.00       3/4           MatrixOperationBatchTester::setOptions(int, char**) [159]
[78]     0.0    0.00    0.00       4         Options::get(std::string) [78]
                0.00    0.00       4/4           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::size() const [89]
                0.00    0.00       4/4           std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator() [102]
                0.00    0.00       4/4           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) [103]
                0.00    0.00       4/6           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [73]
                0.00    0.00       4/4           std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::operator!=(std::_Rb_tree_iterator<std::pair<std::string const, std::string> > const&) const [88]
